id,followers_count,friends_count,listed_count,age,favourites_count,verified,statuses_count,default_profile,default_profile_image,bot
20086998,435871,2337,4662,2,575,1,27102,0,0,0
20172395,399054,23907,7363,2,1,1,205,0,0,0
20221159,2676782,224,15949,2,645,1,4278,0,0,0
20265966,96486,572,530,2,2104,1,3385,0,0,0
20322929,28933243,800,27857,2,43,1,42955,0,0,0
20374262,158352,509,3533,2,13,0,63293,0,0,0
20520457,2811,1211,152,2,3409,0,12150,0,0,0
20529955,2060,661,80,2,374,0,6003,0,0,0
20566864,952135,858,3161,2,2402,1,83812,0,0,0
20611194,951201,37234,3035,2,2148,1,11766,0,0,0
20638192,1084015,85,6213,2,444,1,10866,0,0,0
20649815,21010,2734,1587,2,1659,0,13171,0,0,0
20696985,1373222,588,7700,2,3854,1,15663,0,0,0
20796069,416856,35568,2920,2,1215,1,3013,0,0,0
20796447,5766,333,565,2,0,1,358,0,0,0
20823773,1909411,17,11139,2,10994,1,27849,0,0,0
20862931,95,15,1,2,5,0,2240,0,0,0
20899023,902052,2085,15720,2,3260,1,47987,0,0,0
20985035,135875,347,985,2,1164,1,6586,1,0,0
20992556,6326,319,229,2,4199,0,18426,0,0,0
21035409,2072685,636,19799,2,12477,1,65353,0,0,0
21046818,1182355,272,9485,2,2498,1,9677,0,0,0
21060643,22641,6044,715,2,40,1,15371,0,0,0
21119984,947,1587,34,2,5482,0,23747,1,0,0
21146211,3848,1234,382,2,41,1,31379,0,0,0
21148293,2039677,0,19842,2,2,1,9256,0,0,0
21255118,1674200,269,13532,2,120,1,4682,0,0,0
21264379,20997,567,528,2,433,1,1927,0,0,0
21269970,57784,7168,2902,2,55,1,8286,0,0,0
21278412,3954261,907,12927,2,185,1,16589,0,0,0
21287212,7230,947,1019,2,162,0,75122,0,0,1
21323673,3660670,279,16081,2,1816,1,7446,0,0,0
21421109,227,375,3,2,94,0,209,1,0,0
21437491,12853,13,453,2,0,0,4874,1,0,1
21447363,96321564,203,142370,2,4272,1,7837,0,0,0
21534339,644027,559,3036,2,4051,1,15713,0,0,0
21544507,122108,5790,923,2,223,1,24891,0,0,0
21554757,140359,119,805,2,6255,1,4943,0,0,0
21586418,4403951,1929,19582,2,18,1,33058,0,0,0
21642231,35553,852,875,2,48,1,17444,0,0,0
21655507,202929,605,2001,2,3278,1,25837,0,0,0
21660348,5861,233,627,2,2,1,903,0,0,0
21705616,3878570,652,7177,2,18,1,20050,0,0,0
21733814,45736,1,1739,2,1,0,18,1,0,0
21870796,1637,1770,18,2,2,0,66824,0,0,1
21907142,41776,1158,854,2,1264,1,1096,0,0,0
21915158,25076,4654,909,2,100,1,11838,0,0,0
22021097,146565,522,2800,2,4360,0,10026,0,0,0
22097952,56805,3,1080,2,18,1,12376,0,0,0
22195977,275,252,6,2,103,0,755,0,0,1
22225065,1434,4374,39,2,24,0,61024,0,0,0
22307857,68937,349,1324,2,18479,1,47114,0,0,0
22400271,20537,1689,757,2,8802,1,18762,0,0,0
22461427,4651330,509,32051,2,3060,1,3545,0,0,0
22462180,175303,12,4762,2,0,1,25,0,0,0
22685200,2801091,843,21634,2,6552,1,14733,0,0,0
22713218,5960,1070,38,2,24299,1,9444,0,0,0
22862179,1159,2524,152,2,160,0,4718,1,0,0
22945797,2234,592,75,2,8,1,1248,0,0,0
23004495,14709,2975,603,2,1422,0,340788,0,0,0
23006794,5183570,1840,25196,2,12,1,1985,0,0,0
23011519,293227,745,1345,2,826,0,10289,0,0,0
23011960,131,181,6,2,3,0,10,0,0,0
23044011,4358,850,123,2,3257,1,3047,0,0,0
23047158,533222,3,3522,2,0,0,790,0,0,0
23151437,32129515,547,23014,2,51,1,32419,0,0,0
23156823,1761958,1328,3109,2,3832,1,26740,0,0,0
23176276,318621,603,6491,2,10838,1,18794,0,0,0
23228600,2018998,2367,9238,2,1733,1,11443,0,0,0
23375688,46472564,1272,133825,2,135,1,4200,0,0,0
23497233,2838072,261,7044,2,27,1,15473,0,0,0
23530444,7222,787,116,2,4,0,16034,0,0,0
23598498,12548,2061,166,2,231,1,18570,0,0,0
23648057,3517571,855,24528,2,185,1,23660,0,0,0
23737582,1451736,455,13978,2,11580,1,15000,0,0,0
23797835,66368,636,838,2,338,1,1976,0,0,0
23832022,4422993,0,30111,2,20,1,19425,0,0,0
23911778,50441,197,894,2,2783,1,4652,0,0,0
23967578,1517993,3739,12313,2,1412,1,32702,0,0,0
23974217,20261,19440,469,2,7758,1,6949,0,0,0
24050414,22212,226,0,2,3,1,4457,0,0,0
24108107,5852,254,211,2,151,1,5926,0,0,0
24285686,4487539,2383,43169,2,436,1,5887,0,0,0
24291261,658530,369,2166,2,1163,1,13327,0,0,0
24325547,620714,1562,6781,2,4692,1,10864,0,0,0
24325657,357722,14727,4392,2,246,1,3360,0,0,0
24326400,420699,108,5248,2,11,1,5568,0,0,0
24340604,47159,363,2260,2,485,1,13111,0,0,0
24447643,4681963,619,27764,2,31,1,7904,0,0,0
24529179,829840,823,1338,2,1789,1,6592,0,0,0
24580902,1155105,6540,2358,2,1795,1,14188,0,0,0
24621955,3380953,3867,14255,2,1833,1,42027,0,0,0
24705126,4961351,742,13162,2,11859,1,36385,0,0,0
24719760,1182904,501,4594,2,14,1,37753,0,0,0
24795163,2073481,2952,9806,2,298,1,71174,0,0,0
24908960,28474,970,275,2,18,1,9767,0,0,0
24929621,14526527,7109,53022,2,11833,1,28809,0,0,0
24967668,4095667,947,8997,2,4,1,26500,0,0,0
25073877,26408349,41,66599,2,46,1,34592,0,0,0
25087215,24244,24852,742,2,26,0,1568,0,0,0
25110374,4689644,957,16655,2,7016,1,66208,0,0,0
25215221,1683151,754,5079,2,297,1,33056,0,0,0
25252511,138849,216,1511,2,6,1,987,0,0,0
25365536,50408557,108,80214,2,0,1,22721,0,0,0
25389599,1247114,411,4885,2,68,1,1585,0,0,0
25406464,16547,13437,672,2,72,1,12467,0,0,0
25482776,46135,296,257,2,3601,0,10025,1,0,0
25489250,2381045,78,7850,2,25,1,13979,0,0,0
25497636,743721,55,1219,2,7,0,8332,0,0,0
25521487,25737872,130,39166,2,1,1,13310,0,0,0
25655004,3784,1110,143,2,12129,0,9867,0,0,0
25657401,1221007,14466,5214,2,3216,1,12793,0,0,0
25688061,968219,1348,1856,2,1320,1,31719,0,0,0
25726723,584886,106,0,2,74,1,16096,0,0,0
25836321,18706,714,359,2,286,1,23268,0,0,0
25844958,156924,1274,1754,2,185,1,53377,0,0,0
25961982,1549,734,25,2,2312,0,12909,0,0,0
25970331,7518766,13587,22620,2,4,1,6952,0,0,0
26051676,19309,1202,1139,2,254,1,5036,0,0,0
26053643,9216131,508,23565,2,6348,1,4304,0,0,0
26098254,314361,184,2624,2,389,1,10659,0,0,0
26149716,342987,4034,5635,2,6516,1,16845,0,0,0
26206866,20404,298,828,2,1547,1,15372,0,0,0
26276212,330,302,6,2,2,0,2079,1,0,0
26285962,28875,0,855,2,0,1,437,0,0,0
26413907,17032,276,441,2,751,0,3121,0,0,0
26516984,4178299,400,15134,2,93,1,12290,0,0,0
26565946,58300207,233,76018,2,40,1,3589,0,0,0
26589987,7941334,337,22762,2,73,1,13696,0,0,0
26642006,3039240,1744,35817,2,412,1,37953,0,0,0
26784273,1513771,269684,11368,2,16453,1,8973,0,0,0
26799554,349930,845,4885,2,70,1,20775,1,0,0
26861418,1202,255,81,2,510,0,1019,0,0,0
26885308,2775633,139,24528,2,20,1,426,0,0,0
26912258,135,398,9,2,59,0,1082,0,0,0
26917470,14240,406,687,2,402,1,1186,0,0,0
27042513,7852416,16,26936,2,147,1,2800,0,0,0
27251422,21081,236,300,2,1,0,10710,1,0,0
27260086,92292262,302242,620331,2,3416,1,30650,0,0,0
27335600,458212,710,4944,2,4586,1,7554,0,0,0
27338153,125901,1791,846,2,1151,1,5252,0,0,0
27395319,31364,976,1426,2,99,1,3041,0,0,0
27636553,66,3716,0,2,0,0,0,1,1,1
27711339,3500781,92,18455,2,6003,1,26110,0,0,0
27760317,3191970,371987,16873,2,13,1,2119,0,0,0
27778893,5089526,13076,21959,2,296,1,4267,0,0,0
27964284,222659,352,3261,2,143,1,10999,0,0,0
27974543,31289,167,660,2,1002,1,980,0,0,0
27989078,6965816,235,12716,2,15,1,697,0,0,0
28054681,1109011,2190,6071,2,1117,1,19387,0,0,0
28076276,3784246,15193,10243,2,2513,1,14535,0,0,0
28207101,605365,60,5588,2,389,1,3652,0,0,0
28225894,29270,24101,417,2,1571,1,2426,0,0,0
28289806,193,268,0,2,139,0,4714,0,0,0
28370875,4639,491,108,2,0,0,7,0,1,0
28399797,54490,772,1345,2,602,0,5576,0,0,0
28400584,226643,347,1809,2,2469,1,7937,0,0,0
28475328,13170,3107,247,2,1170,1,9557,0,0,0
28521141,661893,504,14029,2,110,1,12036,0,0,0
28538044,33713,37,1934,2,5,1,768,0,0,0
28668072,104938,1064,482,2,11928,1,18504,0,0,1
28692568,403994,654,2553,2,34,1,16482,0,0,0
28706024,29270575,428,65474,2,350,1,6221,0,0,0
28792107,681,1988,43,2,1332,0,8826,0,0,0
28870086,2226900,2284,24944,2,847,1,19873,0,0,0
28871546,289928,1061,1433,2,18,1,19353,0,0,0
28878121,17,564,0,2,0,0,4,1,0,1
28897926,7901272,51,17736,2,231,1,9748,0,0,0
28967115,5324,184,151,2,1350,1,2631,0,0,0
29427057,344,158,42,2,78,0,959,0,0,0
29512806,7078,491,166,2,5269,1,4678,0,0,0
29542525,5730,301,182,2,26,1,1741,0,0,0
29555251,1173947,412,4627,2,743,1,24811,0,0,0
29739553,352929,373,3392,2,26,1,26938,0,0,0
29952857,2605029,171,7284,2,1,1,3818,0,0,0
30045479,649,30,68,2,0,1,213,0,0,0
30113280,1059,3599,254,2,1150,0,17857,0,0,0
30190324,8503,222,322,2,861,1,21716,0,0,0
30274273,83078,368,1506,2,10,1,7708,0,0,0
30360554,26434,553,304,2,3786,0,7110,0,0,0
30470459,171,523,1,3,4186,0,6162,0,0,0
30912657,6964,322,121,2,2030,1,5099,0,0,0
30956116,8932,1015,193,2,32932,1,19498,0,0,0
31008036,114,128,3,2,43,0,6325,0,0,0
31080039,5340224,614,11429,2,17365,1,10586,0,0,0
31301911,45663,285,1423,2,5961,1,18715,0,0,0
31353077,3525964,623,37294,2,269,1,10793,0,0,0
31447081,968882,364,9457,2,80,1,65697,1,0,0
31545838,48848,88,0,2,1,0,705,0,1,0
31740510,398626,1141,2199,2,2348,1,39023,0,0,0
31799967,46,12,12,2,986,0,6083,0,0,0
31946025,429499,239,4224,2,889,1,3413,0,0,0
32213059,4125,4064,42,2,64325,0,90448,0,0,0
32337013,14732,491,225,2,1167,1,5376,0,0,0
32511920,46278,304,516,2,2172,1,4238,0,0,0
32549069,4440,423,160,2,18,1,2229,0,0,0
32775428,41913,907,987,2,393,1,14131,0,0,0
32959253,23290650,319,35640,2,115,1,53864,0,0,0
32968623,1533,334,111,2,505,0,1346,0,0,0
33060717,188115,583,1698,2,8225,1,12306,0,0,0
33660214,1986,4055,909,2,1175,0,10207,1,0,0
33718831,99158,2692,943,2,150,1,16524,0,0,0
33801019,8234316,254,3716,2,3,1,6123,0,0,0
33946296,348713,976,3308,2,1762,1,32693,0,0,0
33995393,6758,475,383,2,2735,0,2869,0,0,0
33998183,562918,653,9014,2,313,1,6339,0,0,0
34027149,343,55,26,2,2,0,55,0,0,0
34104616,521127,194,8428,2,33,1,480,0,0,0
34296189,957244,372,6928,2,3345,1,305,0,0,0
34305899,55329,6144,851,2,961,1,4660,0,0,0
34395450,482,661,33,2,570,0,756,0,0,0
34428380,347268,192,0,2,18,1,5816,0,0,0
34507480,44361817,66134,53277,2,31965,1,39972,0,0,0
34630995,1219685,608,7976,2,53,1,111113,0,0,0
34701524,1117918,750,15515,2,142,1,37334,0,0,0
34716038,571310,76070,4909,2,37437,1,56077,0,0,0
34776475,17289,127,481,2,3432,1,5383,0,0,0
34961758,119,0,11,2,0,0,1761,1,0,1
34996429,1568703,5268,12465,2,262,1,9244,0,0,0
34999173,67748,2194,683,2,1619,1,4756,0,0,0
35094637,25255491,671,51938,2,177,1,6976,0,0,0
35346943,69508,70633,441,2,109,0,423314,0,0,1
35503367,994,4663,31,2,16205,0,6836,0,0,0
35848804,564,365,101,2,1221,0,1917,0,0,0
35871869,231,735,13,2,1597,0,3067,0,0,0
35936474,15472164,1450,23557,2,77,1,22750,0,0,0
35982046,4119379,698,8561,2,29,1,5551,0,0,0
36114446,495530,2155,2852,2,3408,1,4325,0,0,0
36139712,541776,2921,6088,2,2943,1,3321,0,0,0
36222624,1780,820,55,2,587,0,1827,0,0,0
36314303,142786,239,2185,2,40,1,2192,1,0,0
36334824,211,355,9,2,5017,0,5122,1,0,0
36370563,64350,56,735,2,2197,1,4557,0,0,0
36704352,2916050,440,4830,2,3195,1,10546,0,0,0
36715835,876,1263,22,2,253,0,1271,1,0,0
36941793,13305,1154,392,2,1251,0,3571,0,0,0
37162349,6755,207,338,2,474,1,2370,0,0,0
37279768,426854,892,390,2,399,1,48381,0,0,0
37367041,1209026,559,5133,2,19,1,5019,0,0,0
37599351,3041209,2056668,7560,2,9892,1,129,0,0,0
37687523,21552,661,473,2,8249,0,4166,0,0,0
37759047,104765,7128,6189,2,3256,1,13703,0,0,0
37774152,2039596,333,8897,2,42,1,3361,0,0,0
37868827,320964,1114,3413,2,3956,1,59792,0,0,0
38083485,300955,218994,1011,2,3114,0,573,0,0,0
38180018,76975,197,2119,2,4131,1,1743,0,0,0
38251426,107,268,2,2,134,0,2906,0,0,0
38252077,116573,1280,3005,2,5628,1,33071,0,0,0
38437674,4347,419,16,2,2311,0,11333,0,0,0
38532460,878131,5044,3401,2,297,1,79503,0,0,0
38533167,86,184,0,2,6048,0,6128,0,0,0
38592915,1039625,176,3687,2,29,1,825,0,0,0
38669096,124,160,1,3,11,0,542,0,0,0
38710678,384507,199,3882,2,12,1,5206,0,0,0
38993997,84477,2,3316,2,405,0,4193,0,0,0
39092860,544,664,10,2,25216,0,20266,0,0,0
39203045,5698734,1417,23167,2,68,1,25791,0,0,0
39325978,3490480,448,7772,2,22,1,3966,0,0,0
39399899,303,1131,0,2,411,0,722,1,0,0
39537908,318,189,9,3,3354,0,5456,0,0,0
40082948,193,208,5,2,851,0,4047,0,0,0
40268721,56,295,1,2,16,0,102,0,0,0
40379517,6569,608,114,2,1600,1,1212,0,0,0
40835471,99465,958,2435,2,352,1,3422,0,0,0
40965826,91,80,1,2,9,0,13524,0,0,0
41060630,33451,130,836,2,124,1,2023,0,0,0
41159306,177,119,3,2,1016,0,21311,0,0,0
41420879,242,392,3,2,767,0,2064,0,0,0
41631410,4050,243,13,2,241,0,717,0,0,0
41634520,2244332,7320,15801,2,114,1,34337,0,0,0
41651800,581275,1671,7462,2,399,1,54262,0,0,0
41705522,161853,163,4035,2,1423,1,4643,0,0,0
41784439,1325,1797,64,2,0,0,18265,0,0,1
41799998,200622,586,0,2,564,1,12902,0,0,0
41896109,277538,241,3687,2,88,1,8341,0,0,0
42226885,505217,276,7111,2,17,1,4307,0,0,0
42243417,251768,8274,1460,2,847,1,9902,0,0,0
42282273,132,538,0,2,25,0,25,1,0,0
42503545,4856,2162,85,2,0,0,1223,0,0,1
42519612,7182947,515,14712,2,782,1,7512,0,0,0
42805105,369,1,16,2,0,0,318279,0,0,1
42843146,455598,204,1779,2,196,1,1104,1,0,0
43404609,375395,856,2743,2,1051,1,12859,0,0,0
43949484,7973,6,450,2,1,1,702,0,0,0
43969852,108643,136,1451,2,567,1,5495,0,0,0
44196397,7725360,40,33874,2,386,1,2710,0,0,0
44335525,7614166,62,10958,2,0,1,4630,0,0,0
44372356,391,1417,12,2,22986,0,12551,0,0,0
44434508,13860,300,247,2,20690,1,2950,0,0,0
44770583,11473,1659,891,2,1321,1,5239,0,0,0
44851838,59480,26,469,2,2295,1,11879,0,0,0
45224894,64,98,1,2,2,0,1031,0,0,0
46027637,2,4,0,2,0,0,1,1,1,0
46032184,59,1056,0,2,84,0,104,0,0,0
46252298,175233,791,953,2,41,1,18087,0,0,0
46477415,120310,1531,366,2,34,1,2989,0,0,0
46502079,98,827,1,2,2237,0,1647,0,0,0
46919513,3088771,10567,4648,2,3101,1,59965,0,0,0
47274475,188,593,2,2,107,0,516,0,0,0
47594739,192,304,3,2,128,0,119,0,0,0
47624365,823,547,36,2,4812,0,1964,0,0,0
48100887,2000567,457,9674,2,901,1,55202,0,0,0
48166016,3885,333,186,2,153,0,2100,1,0,0
48169084,195974,949,1781,2,1945,1,6786,0,0,0
48455672,8896,417,347,2,797,0,9936,0,0,0
48940576,208,190,0,2,180,0,81,0,0,0
49070241,64,279,2,2,15,0,83,1,0,0
49311668,118242,429,2996,2,2752,1,5329,0,0,0
49313324,1867,2913,202,2,1375,0,6544,0,0,0
49431176,37,456,0,2,5,0,587,1,0,0
49488784,310472,475,2042,2,975,1,29042,0,0,0
49615362,1469,505,134,2,5,1,264,0,0,0
49717874,2115097,3851,11112,2,90,1,27626,1,0,0
49763454,588,1532,25,2,268,0,6773,0,0,0
50062315,353,227,18,2,5897,0,8010,0,0,0
50325797,1340385,1717,15512,2,78,1,45976,0,0,0
50374439,12790920,24,46994,2,0,1,763,0,0,0
50458769,92,97,3,2,0,0,1436,0,0,0
50549263,914,996,19,2,923,0,7302,0,0,0
50553205,301,550,1,2,4017,0,42931,0,0,0
50701654,480088,116,3209,2,7,1,4435,0,0,0
50722668,8213,2704,444,2,3812,1,2141,0,0,0
50750339,276122,166,7084,2,1234,1,7336,0,0,0
50883510,206,486,5,2,2576,0,1696,0,0,0
50975884,32,1589,0,2,0,0,2,1,0,0
50982086,502303,13766,4875,2,3374,1,69778,0,0,0
51165156,5262,291,401,2,0,0,969,0,0,0
51228353,14737,369,357,2,171,1,22738,0,0,0
51263592,5935044,2509,46336,2,175,1,34774,0,0,0
51417900,239,344,15,2,0,0,9347,0,0,1
51597791,585497,415,4365,2,11932,1,21729,0,0,0
51655560,116,216,0,2,40,0,2440,0,0,0
52181976,820444,505,3301,2,1557,1,1884,0,0,0
52437361,216251,227,2357,2,88,1,1537,0,0,0
52507213,110,219,0,2,2,0,57,1,0,0
52529345,1382376,2286,9823,2,17873,1,23113,0,0,0
52529896,1188889,955,9198,2,48,1,16962,0,0,0
52534584,590265,440,4305,2,451,1,3698,0,0,0
52551600,15470731,1,58394,2,9,1,4176,0,0,0
52650019,2282,275,65,2,493,0,4757,0,0,0
52856830,334504,845,1986,2,0,1,19323,0,0,0
52926979,40,51,0,2,19,0,914,0,0,0
53093039,2747,492,123,2,42,0,248,0,0,0
53186166,11732,1,292,2,2557,1,906,1,0,0
53238154,747212,4206,6562,2,209,1,18438,0,0,0
53386869,28,80,0,2,2,0,225,0,0,0
53729515,173,335,1,2,17,0,242,0,0,0
53790896,553041,182,2560,2,770,1,1492,0,0,0
53807788,374816,1090,2651,2,7960,1,22667,0,0,0
53853197,6055541,881,5,2,28,1,5536,0,0,0
53974428,532,166,24,2,44,0,15503,0,0,0
54343977,85126,2,0,2,0,1,189,0,0,0
54516335,6378,44,133,2,4458,0,7244,0,0,0
54555320,13146,952,253,2,58,0,2721,1,0,0
54633478,772,970,41,2,1030,0,2269,0,0,0
54682125,3965867,6,25506,2,0,1,2245,0,0,0
54880538,0,28,0,2,0,0,0,0,1,1
54977212,0,40,0,5,27,0,57,1,0,0
54999357,316453,150,5580,2,75,1,555,0,0,0
55050269,299938,1558,2580,2,3931,1,13302,0,0,0
55117855,4520644,2041,12661,2,13280,1,9362,0,0,0
55151551,537,390,7,2,139,0,4150,0,0,0
55176833,7660,634,99,2,2608,0,6817,1,0,0
55184723,318163,759,1961,2,125,1,22964,0,0,0
55235265,5083,415,598,2,0,1,528,0,0,0
55411872,159,242,3,2,13,0,292,1,0,0
55553949,17342,276,471,2,1143,1,6038,0,0,0
55587483,368,1193,48,2,185,0,589,0,0,0
55637356,83215,12,1789,2,45,0,2063,0,0,1
55947827,107622,76,1144,2,127,1,3900,0,0,0
56120368,2665,699,112,2,5668,0,5844,0,0,0
56237623,1,7,0,2,0,0,3,1,1,0
56484267,57,150,0,2,2,0,749,0,0,0
56631494,9776136,103,14290,2,506,1,6347,0,0,0
56777230,1044180,557,3582,2,5,1,2389,0,0,0
56783491,10958029,686,55308,2,4635,1,3843,0,0,0
56834251,64219,667,698,2,2901,1,85,0,0,0
56889733,405,324,9,2,1461,0,29930,0,0,0
57083046,10689,3143,430,2,704,0,12265,0,0,0
57195124,9548,4779,185,2,29,0,1931,0,0,0
57356426,1645,48,147,2,1,1,64,0,0,0
57588181,45,150,24,2,32,0,108,0,0,0
58096351,212,922,12,2,684,0,259,0,0,0
58134847,219,408,7,2,18,0,435,0,0,0
58173133,947045,271,2618,2,88,1,4905,0,0,0
58233603,6578005,692,36256,2,87,1,9536,0,0,0
58345619,600,818,26,2,656,0,1328,0,0,0
59863489,9263,502,245,2,3029,1,14659,0,0,0
59986919,15307,774,360,2,843,1,2786,0,0,0
60261918,133554,95060,1455,2,1453,0,40763,0,0,1
60261918,133553,95060,1455,2,1453,0,40763,0,0,0
60425376,2287,4297,13,2,1558,0,497,0,0,0
60464803,61,66,0,2,0,0,255,0,0,0
60865434,26318809,354,70385,2,26,1,4642,0,0,0
61374526,386,539,24,2,1851,0,4672,0,0,0
61559439,1176260,1614,5091,2,2403,1,9166,0,0,0
61614633,4025,487,117,2,18,1,6672,0,0,0
62203990,156517,956,1271,2,29,1,21659,0,0,0
62290422,5445575,357,30150,2,3799,1,3529,1,0,0
62442994,259698,150,3311,2,8,1,2571,0,0,0
62513246,9942270,462,34321,2,13944,1,7312,0,0,0
62513246,9942665,462,3447,2,13946,1,7312,0,0,0
62591681,2133107,50,17074,2,2,1,1337,0,0,0
62686193,1047,299,28,2,958,0,3098,0,0,0
62857328,49,237,0,2,83,0,1542,0,0,0
62902439,3159194,408,14976,2,13,1,5701,0,0,0
63497517,302,249,4,3,953,0,17338,0,0,0
63663831,2665301,299,2444,3,1301,1,9572,1,0,0
63816907,216039,67,887,3,972,1,1878,0,0,0
64090343,972032,3072,1587,3,1423,1,22362,0,0,0
64119853,52957,710,1709,3,29,0,379275,0,0,1
64554611,998,381,8,3,14,0,2943,0,0,0
64823914,638899,29303,5888,3,554,1,9588,0,0,0
64904566,750,566,20,3,35,0,5458,0,0,0
65289126,2468308,889,18069,3,1141,1,8707,0,0,0
65493023,1427838,139,21577,3,0,1,4735,0,0,0
65691824,724989,751,6262,3,97,1,4179,0,0,0
65992743,9374054,663,46921,3,491,1,66,0,0,0
66511103,506,257,4,3,1863,0,34250,0,0,0
67082735,67,84,2,3,2,0,932,0,0,0
67776033,139,742,0,3,119,0,329,0,0,0
67995848,4596596,142,20202,3,194,1,1651,0,0,0
68014976,90,62,1,3,68,0,5453,0,0,0
68208905,62647,277,1197,3,431,1,11885,0,0,0
68433206,709357,25237,2495,3,1448,1,6625,0,0,0
68677010,289,208,4,3,20,0,1247,0,0,0
68707872,41,72,2,3,2737,0,9615,0,0,0
68801460,5633,5821,223,3,480,1,11198,0,0,0
68838777,2198503,178,20259,3,10,1,2025,0,0,0
68892218,1460,1462,45,3,11133,0,14692,1,0,0
68956490,14491,134,1229,3,2923,0,2497530,0,0,1
69610339,2540943,129,7363,3,767,1,4470,0,0,0
69751644,3119501,10296,11444,3,4007,1,10888,0,0,0
70199966,187,292,3,3,0,0,5495,0,0,0
70387301,428,483,16,3,5050,0,2195,0,0,0
70819324,4,32,0,3,0,0,29,1,1,1
70883994,504,207,24,3,27,0,1546,0,0,0
70926844,706845,600,2874,3,432,1,6257,0,0,0
71079871,910,1008,23,2,1701,0,2441,0,0,0
71114686,2459472,1725,6202,3,8367,1,12868,0,0,0
71201743,14316643,44,6377,3,45,1,1080,0,0,0
72235489,1715,1342,84,3,3688,0,1395,0,0,0
72915722,513333,243,3857,3,48,1,1707,0,0,0
73679631,176,96,3,3,1638,0,11388,0,0,0
74624587,45,146,3,3,7,0,36,0,0,0
74778498,63866,21,2037,3,40,1,70,0,0,0
74791999,1870168,637,8785,3,305,1,44689,0,0,0
75346149,758,2118,16,3,289,0,3851,0,0,0
75713796,384433,423,1872,3,1356,1,9924,0,0,0
75834153,1438,330,24,3,21033,0,23210,1,0,0
76331386,138,478,0,3,31,0,258,0,0,0
76545864,126545,583,2447,3,452,1,5723,0,0,0
76966092,1359462,978964,7101,3,11517,1,16099,0,0,0
77222327,24,227,0,3,25,0,13,0,0,0
77315212,23008,183,986,3,0,0,4575,0,1,0
77525682,3273,3296,0,3,34,0,3374,1,0,0
78120081,1541514,68,3956,3,66,1,14230,0,0,0
78122166,173393,89,2056,3,112,1,551,0,0,0
78193153,242539,226,2774,3,708,1,4087,0,0,0
78408666,475342,875,4104,3,945,1,18352,0,0,0
78431501,8313,2,695,3,0,1,532,1,0,0
79293791,70181502,1135,100576,3,990,1,9903,0,0,0
79758113,2077766,113,5359,3,74,1,2274,0,0,0
80096621,2026336,53,7295,3,6,1,487,0,0,0
80405070,8217,2927,368,3,756,1,1396,0,0,0
80522018,777,614,41,3,690,0,499,0,0,0
80677679,128,133,2,3,0,0,1969,0,0,0
80911086,297738,328,1607,3,17,1,2639,0,0,0
80979574,69,293,2,3,234,0,107,0,0,0
81329056,84,103,7,3,107,0,158,0,0,0
81828490,1871284,9,2572,3,2,1,4238,0,0,0
82006140,13,47,0,3,0,0,2,0,0,0
82237859,7503,0,122,3,1,0,108527,1,0,1
82282572,368069,620,4277,3,7263,1,13659,0,0,0
82400064,144137,1,3753,3,1,1,377,0,0,0
82726142,1739974,722,3428,3,10959,1,9258,0,0,0
83147002,303837,44,1662,3,6,1,295,0,0,0
84094372,1353547,11248,3914,3,2013,1,24483,0,0,0
84351228,249256,412,10147,3,94,1,795,0,0,0
84358766,4763532,742,8997,3,158,1,20404,0,0,0
85603854,40307926,1734,53687,3,6375,1,10480,0,0,0
86297248,38,113,0,3,1,0,1,1,0,1
86315276,55469,4306,1730,3,29095,1,58890,0,0,0
86391789,483883,0,4614,3,0,0,62634,0,0,1
86422542,1511321,3018,16627,3,209,1,12398,0,0,0
87063281,33147,1220,1216,3,3529,1,10893,0,0,0
87075439,227013,1,6349,3,0,1,210,0,0,0
87174678,5293996,101,7694,3,23,1,5172,0,0,0
87180920,2744,923,69,3,2157,0,9699,1,0,0
87257462,34284,17397,889,3,0,0,191383,0,0,1
87595338,256832,657,3930,3,45,1,2724,0,0,0
87783471,44697,415,814,3,2530,1,4654,0,0,0
88511740,364,0,22,3,2,0,25220,1,0,1
88856792,20146302,9,20339,3,15,1,467,0,0,0
89018574,1229427,337,5979,3,18,1,440,0,0,0
89195501,4426,2604,136,3,551,0,5250,0,0,0
89275103,50765,1401,1092,3,1957,1,7596,0,0,0
89757688,126,253,15,3,19,0,411,1,0,0
90055464,13049,0,115,3,0,0,260879,1,0,1
90420314,26243562,90,60822,3,177,1,2650,0,0,0
90973121,198,170,26,3,13,0,60,1,0,0
92367751,9515386,1329,0,3,1141,1,5942,0,0,0
92623297,34761,8841,670,3,36,1,51459,0,0,0
92841721,1391,477,108,3,15572,0,74779,0,0,0
93110353,758,654,5,3,7131,0,30413,0,0,0
93957809,1749014,254,20641,3,0,1,470,1,0,0
94106782,85,254,0,3,159,0,431,0,0,0
94143715,118101,995,2280,3,31928,1,24564,0,0,0
94202888,32,97,0,3,0,0,56,0,0,0
95472164,138,332,5,3,71,0,924,1,0,0
96267836,129,88,1,3,2,0,54,0,0,0
96921504,5927,991,100,3,7978,0,91535,0,0,0
97378532,35,105,0,3,9,0,17,0,0,0
97435571,2633,2086,140,3,555,0,9628,0,0,0
97532924,36,7,0,3,0,0,2,1,0,0
97879187,54,89,0,3,1,0,1177,0,0,0
99130637,378,207,9,3,33,0,451,1,0,0
